Efficiency,Fidelity
0.0009446949625171322,0.9009941052928752
0.1032224143316982,0.9986168525623436
0.0020127651417590647,0.9321700938683055
0.0078288241370246,0.9722210702166394
0.0851245150509044,0.9980769702758533
0.6624474524744821,0.9999988775808881
0.000432348147420779,0.6712603508963747
0.001708025109568919,0.9259026344740929
0.11746087583922572,0.9989091091720144
0.0031375338349460074,0.9476848553172929
0.03112005040659679,0.9924080626784185
0.035219314962517366,0.9934278650728493
0.0005582445751663241,0.8762955299735646
0.05811483110129209,0.9965638677497237
0.504656375264399,0.9999899268071886
0.05811483110129209,0.9965638677497237
0.037475466969876886,0.9939001097441111
0.17373957610438337,0.9995284899183735
0.007383649603736579,0.970874000824691
0.09678456971320898,0.9984511014369807
0.41222024093917564,0.9999717618779987
0.16264975294257908,0.9994414371270639
0.11746087583922572,0.9989091091720144
0.005222341200363654,0.9624854151054517
0.024340463176705383,0.9900500463721206
0.00989382439164379,0.9769107769612281
0.009328612301723988,0.9757723441139221
0.00014885046696987972,0.8081951843340165
0.39383548799222345,0.9988565622570773
0.037475466969876886,0.9939001097441111
0.006966981429829284,0.9695627513969021
0.005636583338151708,0.8361252184376159
0.07028955309518489,0.9973988866182159
0.0659619870273396,0.9971389135061034
0.006205587034953151,0.9668359479550068
0.13379676073164976,0.9991661931334263
0.0029566892775591195,0.790724194126595
0.027521563472605863,0.9913123524185219
0.0851245150509044,0.9980769702758533
0.11746087583922572,0.9989091091720144
0.02668635472087775,0.9910023740940296
0.00585797045421224,0.9654204226219636
0.0012674744028674625,0.7336449216802271
0.027524534118789058,0.9913248299922314
0.010494839758120954,0.9780150534669398
0.07028955309518489,0.9973988866182159
0.19812059368184662,0.9996553527494608
0.035219314962517366,0.9934278650728493
0.003509490834556893,0.9511364910196821
0.07491177115947616,0.9976414229236223
0.011817834642220042,0.9801827017221356
0.011134019137262639,0.9790853756372246
0.020250530806085285,0.9185721851999753
0.033103858091295596,0.9929307259548458
0.04520649834176351,0.9952046784866304
0.0006880731626443726,0.8863606466194598
0.006574791292685947,0.96821673386202
0.007826388441027041,0.9721505116293233
0.035219314962517366,0.9934278650728493
0.00769213178392297,0.8576639921647787
0.009328612301723988,0.9757723441139221
0.014996939571010915,0.983936663208891
0.00440060904210402,0.9578247505558536
0.017963455078210115,0.9864587989166431
0.033103858091295596,0.9929307259548458
0.24147098811855738,0.9997944166637796
0.006966981429829284,0.9695627513969021
0.012537129909498991,0.9811251035790441
0.037475466969876886,0.9939001097441111
0.04811136185458767,0.9955531272975597
0.036662427071855935,0.9483549029729689
0.013990776586040619,0.8967871390152206
0.16264975294257908,0.9994414371270639
0.11746087583922572,0.9989091091720144
0.015928527331457023,0.9848465209225954
0.05123079699666155,0.9959107189366703
0.014996939571010915,0.983936663208891
0.005222341200363654,0.9624854151054517
0.003509490834556893,0.9511364910196821
0.003996020116699671,0.8119074889605975
0.011134019137262639,0.9790853756372246
0.3602511023686133,0.9999469117420168
0.09678456971320898,0.9984511014369807
0.0006196355178785819,0.8813550886323607
0.0011086633303611134,0.9080590239347429
0.0013747147798263992,0.9171745576253055
0.07444249160033768,0.9743392405059192
0.027514143938523226,0.9912837102028198
0.010494839758120954,0.9780150534669398
0.08152495542036825,0.9769090558947949
0.11010400264485769,0.9987692985835177
0.09682593376588071,0.9984684361176271
0.0025099406192339514,0.9401258176793964
0.17366255263398309,0.9995189678107729
0.12944617959381857,0.9874614898635211
0.00989382439164379,0.9769107769612281
0.3369007449998937,0.9999310688367413
0.2185551607242409,0.9948907706055427
0.0020127651417590647,0.9321700938683055
0.00585797045421224,0.9654204226219636
